TimeStamp,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,RH2M,WD10M,WS10M,PS,PRECTOTCORR
2021-03-10 09:00:00+00:00,2021,3,10,9,283.34,137.62,16.59,84.56,13.03,2.69,100.17,0.35
2021-03-10 10:00:00+00:00,2021,3,10,10,395.05,190.9,17.87,80.5,356.84,3.31,100.2,0.31
2021-03-10 11:00:00+00:00,2021,3,10,11,456.62,219.92,18.79,77.25,349.28,3.91,100.21,0.25
2021-03-10 12:00:00+00:00,2021,3,10,12,517.93,246.17,19.39,75.25,344.01,4.4,100.21,0.2
2021-03-10 13:00:00+00:00,2021,3,10,13,450.83,212.45,19.54,75.19,338.11,4.78,100.2,0.17
2021-03-10 14:00:00+00:00,2021,3,10,14,355.2,166.45,19.33,76.5,332.41,4.94,100.18,0.15
2021-03-10 15:00:00+00:00,2021,3,10,15,299.71,138.85,18.83,79.12,323.98,4.84,100.18,0.13
2021-03-10 16:00:00+00:00,2021,3,10,16,180.48,81.73,18.26,81.75,309.91,4.59,100.2,0.08
2021-03-10 17:00:00+00:00,2021,3,10,17,61.27,27.83,17.46,85.44,292.48,4.19,100.21,0.06
2021-03-10 18:00:00+00:00,2021,3,10,18,0,0,16.67,89.31,273.56,3.96,100.24,0.04
2021-03-10 19:00:00+00:00,2021,3,10,19,0,0,16.27,90.38,256.52,4.11,100.28,0.01
2021-03-10 20:00:00+00:00,2021,3,10,20,0,0,15.95,90.44,244.9,4.16,100.29,0
2021-03-10 21:00:00+00:00,2021,3,10,21,0,0,15.5,91.06,238.22,4.04,100.27,0
2021-03-10 22:00:00+00:00,2021,3,10,22,0,0,15.01,91.75,234.95,3.89,100.23,0
2021-03-10 23:00:00+00:00,2021,3,10,23,0,0,14.66,90.62,231.3,4.46,100.21,0
2021-03-11 00:00:00+00:00,2021,3,11,0,0,0,14.28,89.19,228.61,5.14,100.18,0
2021-03-11 01:00:00+00:00,2021,3,11,1,0,0,13.9,87.25,225.86,5.62,100.16,0
2021-03-11 02:00:00+00:00,2021,3,11,2,0,0,13.56,86,222.24,5.79,100.16,0
2021-03-11 03:00:00+00:00,2021,3,11,3,0,0,13.17,86.31,220.3,5.79,100.17,0
2021-03-11 04:00:00+00:00,2021,3,11,4,0,0,12.62,88.56,220.63,5.38,100.17,0.01
2021-03-11 05:00:00+00:00,2021,3,11,5,0,0,12.07,91.94,225.03,4.87,100.19,0.01
2021-03-11 06:00:00+00:00,2021,3,11,6,105.81,45.48,13.01,87.19,230.7,5.74,100.23,0
2021-03-11 07:00:00+00:00,2021,3,11,7,324.14,141.85,15.01,77.12,234.75,6.04,100.25,0
2021-03-11 08:00:00+00:00,2021,3,11,8,542.32,240.15,17.24,63.31,238.5,5.6,100.25,0
2021-03-11 09:00:00+00:00,2021,3,11,9,735.74,326.62,18.93,53.06,246.68,5.25,100.22,0
2021-03-11 10:00:00+00:00,2021,3,11,10,831.48,371.83,20.14,47.31,256.19,5.31,100.18,0
2021-03-11 11:00:00+00:00,2021,3,11,11,886.66,396.38,21.01,43.62,263.33,5.52,100.11,0
2021-03-11 12:00:00+00:00,2021,3,11,12,888.64,396.67,21.56,41.19,269.12,5.72,100.06,0
2021-03-11 13:00:00+00:00,2021,3,11,13,864.44,383.27,21.54,41,273.95,6.04,100.01,0
2021-03-11 14:00:00+00:00,2021,3,11,14,724.43,320.55,21.01,42.69,276.18,6.42,99.98,0
2021-03-11 15:00:00+00:00,2021,3,11,15,543.88,239.2,20.08,46.06,275.8,6.73,99.97,0
2021-03-11 16:00:00+00:00,2021,3,11,16,327.6,142.15,18.83,51.38,274.64,7.06,99.99,0
2021-03-11 17:00:00+00:00,2021,3,11,17,110.21,45.95,16.95,61,273.22,7.48,100.01,0
2021-03-11 18:00:00+00:00,2021,3,11,18,0,0,14.83,74.69,269.84,7.49,100.03,0
2021-03-11 19:00:00+00:00,2021,3,11,19,0,0,13.8,83.31,264.22,7,100.05,0
2021-03-11 20:00:00+00:00,2021,3,11,20,0,0,13.39,87.5,259.15,6.13,100.06,0
2021-03-11 21:00:00+00:00,2021,3,11,21,0,0,13.08,90.62,253.34,4.97,100.03,0
2021-03-11 22:00:00+00:00,2021,3,11,22,0,0,12.72,93.56,243.68,3.96,99.98,0
2021-03-11 23:00:00+00:00,2021,3,11,23,0,0,12.47,94.81,233.84,3.5,99.94,0
2021-03-12 00:00:00+00:00,2021,3,12,0,0,0,12.33,94,229.12,3.58,99.89,0
2021-03-12 01:00:00+00:00,2021,3,12,1,0,0,12.29,90.12,222.54,3.61,99.85,0
2021-03-12 02:00:00+00:00,2021,3,12,2,0,0,12.07,86.81,218.37,3.33,99.81,0
2021-03-12 03:00:00+00:00,2021,3,12,3,0,0,11.7,86.75,218.69,2.95,99.81,0
2021-03-12 04:00:00+00:00,2021,3,12,4,0,0,11.27,89.25,218.2,2.71,99.83,0
2021-03-12 05:00:00+00:00,2021,3,12,5,0,0,10.9,92.06,215.29,2.58,99.87,0
2021-03-12 06:00:00+00:00,2021,3,12,6,98.66,41.95,12.05,85.56,212.74,2.66,99.91,0
2021-03-12 07:00:00+00:00,2021,3,12,7,319.09,139.27,13.78,75.88,218.12,2.01,99.93,0
2021-03-12 08:00:00+00:00,2021,3,12,8,537.19,238.48,16.65,63.44,237.23,1.55,99.94,0
2021-03-12 09:00:00+00:00,2021,3,12,9,713.78,318.7,19.42,50.75,264.63,1.84,99.93,0
2021-03-12 10:00:00+00:00,2021,3,12,10,847.09,381.62,21.19,45,284.41,2.74,99.92,0
2021-03-12 11:00:00+00:00,2021,3,12,11,872.19,393.83,21.94,43,294.15,3.65,99.89,0
2021-03-12 12:00:00+00:00,2021,3,12,12,906.81,410.45,22.02,43.38,298.52,4.33,99.85,0
2021-03-12 13:00:00+00:00,2021,3,12,13,818.95,369.12,21.59,45.31,301.38,4.65,99.83,0
2021-03-12 14:00:00+00:00,2021,3,12,14,721.8,323.25,20.83,48.19,302.51,4.81,99.83,0
2021-03-12 15:00:00+00:00,2021,3,12,15,533.71,238.38,19.88,51.38,300.35,4.79,99.84,0
2021-03-12 16:00:00+00:00,2021,3,12,16,320.07,141,18.83,55.19,297.45,4.69,99.85,0
2021-03-12 17:00:00+00:00,2021,3,12,17,101.08,43.23,17.21,62.94,293.99,4.65,99.9,0
2021-03-12 18:00:00+00:00,2021,3,12,18,0,0,15.47,73.38,288.43,4.57,99.94,0
2021-03-12 19:00:00+00:00,2021,3,12,19,0,0,14.55,80.38,282.89,4.39,100,0
2021-03-12 20:00:00+00:00,2021,3,12,20,0,0,14.01,84.81,277.82,4.05,100.03,0
2021-03-12 21:00:00+00:00,2021,3,12,21,0,0,13.57,87.88,271.02,3.58,100.04,0
2021-03-12 22:00:00+00:00,2021,3,12,22,0,0,13.23,90.06,263.57,3.04,100.02,0
2021-03-12 23:00:00+00:00,2021,3,12,23,0,0,12.89,92.25,258.34,2.81,99.98,0
2021-03-13 00:00:00+00:00,2021,3,13,0,0,0,12.56,94.56,255.12,2.78,99.92,0
2021-03-13 01:00:00+00:00,2021,3,13,1,0,0,12.3,96.5,248.92,2.65,99.86,0
2021-03-13 02:00:00+00:00,2021,3,13,2,0,0,12.12,97.31,239.78,2.3,99.83,0
2021-03-13 03:00:00+00:00,2021,3,13,3,0,0,12.16,96.38,230.27,1.65,99.83,0
2021-03-13 04:00:00+00:00,2021,3,13,4,0,0,12.33,94.56,210.82,0.57,99.85,0
2021-03-13 05:00:00+00:00,2021,3,13,5,0,0,12.13,95.62,56.4,0.84,99.9,0
2021-03-13 06:00:00+00:00,2021,3,13,6,48.12,22.27,12.97,91.12,37.6,1.93,99.97,0
2021-03-13 07:00:00+00:00,2021,3,13,7,169.43,76.38,14.38,83.19,26.11,2.39,100.02,0
2021-03-13 08:00:00+00:00,2021,3,13,8,310.13,142.38,15.73,75.56,25.6,2.78,100.06,0
2021-03-13 09:00:00+00:00,2021,3,13,9,492.41,226.58,16.73,71.06,27.81,3.02,100.08,0
2021-03-13 10:00:00+00:00,2021,3,13,10,590.05,272.23,17.48,67.56,26.01,3.27,100.08,0
2021-03-13 11:00:00+00:00,2021,3,13,11,691.39,317.27,17.87,66.06,18.25,3.4,100.05,0
2021-03-13 12:00:00+00:00,2021,3,13,12,753.91,344.27,18.08,65.19,7.39,3.31,100.02,0
2021-03-13 13:00:00+00:00,2021,3,13,13,741.7,337.92,18.08,65.12,355.98,3.31,99.99,0
2021-03-13 14:00:00+00:00,2021,3,13,14,542.67,244.88,17.84,65.75,347.66,3.3,99.96,0
2021-03-13 15:00:00+00:00,2021,3,13,15,437.44,197.3,17.35,67.25,342.36,3.1,99.96,0
2021-03-13 16:00:00+00:00,2021,3,13,16,246.07,109.4,16.7,69.75,335.8,3.01,99.97,0
2021-03-13 17:00:00+00:00,2021,3,13,17,69.64,30.58,15.63,74.56,326.85,3.21,100,0
2021-03-13 18:00:00+00:00,2021,3,13,18,0,0,14.31,82.69,317.02,3.31,100.01,0
2021-03-13 19:00:00+00:00,2021,3,13,19,0,0,13.67,87.69,306.95,3.08,100.04,0
2021-03-13 20:00:00+00:00,2021,3,13,20,0,0,13.36,89.88,295.37,2.79,100.05,0
2021-03-13 21:00:00+00:00,2021,3,13,21,0,0,13.1,91.19,281.01,2.53,100.04,0
2021-03-13 22:00:00+00:00,2021,3,13,22,0,0,12.82,92.19,268.87,1.97,100.03,0
2021-03-13 23:00:00+00:00,2021,3,13,23,0,0,12.57,92.75,266.57,1.81,100,0
2021-03-14 00:00:00+00:00,2021,3,14,0,0,0,12.35,93.25,275.46,2.05,99.96,0
2021-03-14 01:00:00+00:00,2021,3,14,1,0,0,12.09,94.88,281.58,2.31,99.91,0
2021-03-14 02:00:00+00:00,2021,3,14,2,0,0,11.9,96.38,283.63,2.32,99.89,0
2021-03-14 03:00:00+00:00,2021,3,14,3,0,0,11.83,97.12,285.83,2.09,99.88,0
2021-03-14 04:00:00+00:00,2021,3,14,4,0,0,11.81,96.88,292.24,1.68,99.89,0
2021-03-14 05:00:00+00:00,2021,3,14,5,0,0,11.9,95.56,308.31,1.16,99.9,0
2021-03-14 06:00:00+00:00,2021,3,14,6,39.61,18.4,12.45,91.81,345.61,1.05,99.94,0
2021-03-14 07:00:00+00:00,2021,3,14,7,143.65,64.92,13.38,85.31,14.24,1.38,99.98,0
2021-03-14 08:00:00+00:00,2021,3,14,8,261.93,120.77,14.58,78.69,22.71,1.93,100.02,0
2021-03-14 09:00:00+00:00,2021,3,14,9,382.23,178.62,15.75,73.81,21.58,2.48,100.04,0
2021-03-14 10:00:00+00:00,2021,3,14,10,493.55,231.33,16.57,71.62,13.13,2.93,100.04,0.01
2021-03-14 11:00:00+00:00,2021,3,14,11,536.5,251.12,17.25,69.94,2.09,3.26,100,0.01
2021-03-14 12:00:00+00:00,2021,3,14,12,478.73,219.58,17.54,69.25,354.36,3.68,99.98,0
2021-03-14 13:00:00+00:00,2021,3,14,13,471.75,220.08,17.45,70.06,352.21,4.02,99.95,0
2021-03-14 14:00:00+00:00,2021,3,14,14,383.12,176.98,17.06,72.12,353.17,4.04,99.93,0
2021-03-14 15:00:00+00:00,2021,3,14,15,259.77,118.48,16.47,74.94,354.88,3.74,99.91,0.01
2021-03-14 16:00:00+00:00,2021,3,14,16,143.07,63.45,15.63,78.81,352.38,3.41,99.91,0
2021-03-14 17:00:00+00:00,2021,3,14,17,39.63,17.8,14.61,83.69,345.66,3.09,99.93,0.01
2021-03-14 18:00:00+00:00,2021,3,14,18,0,0,13.83,87.81,334.22,3.02,99.96,0.01
2021-03-14 19:00:00+00:00,2021,3,14,19,0,0,13.58,88.88,320.43,3.12,100.01,0.01
2021-03-14 20:00:00+00:00,2021,3,14,20,0,0,13.48,89,303.86,3.09,100.03,0.01
2021-03-14 21:00:00+00:00,2021,3,14,21,0,0,13.26,89.19,282.51,3.04,100.02,0.01
2021-03-14 22:00:00+00:00,2021,3,14,22,0,0,13.01,89.62,268.16,3.06,99.99,0.01
2021-03-14 23:00:00+00:00,2021,3,14,23,0,0,12.74,90.06,265.19,2.4,99.96,0.01
2021-03-15 00:00:00+00:00,2021,3,15,0,0,0,12.53,90.25,271.25,1.27,99.94,0.01
2021-03-15 01:00:00+00:00,2021,3,15,1,0,0,12.3,91.12,298.2,0.67,99.91,0
2021-03-15 02:00:00+00:00,2021,3,15,2,0,0,12.15,91.75,334.68,0.68,99.88,0.01
2021-03-15 03:00:00+00:00,2021,3,15,3,0,0,12.05,92.44,18.39,0.95,99.9,0.01
2021-03-15 04:00:00+00:00,2021,3,15,4,0,0,11.94,93.44,45.98,1.45,99.93,0.01
2021-03-15 05:00:00+00:00,2021,3,15,5,0,0,11.93,93.31,62.9,1.82,99.97,0.01
